ngoId,fiscalYear,totalIncome,totalGrant,totalExpense,totalAssets,totalLiabilities,totalFundingGap,sourceOfFunds,majorFunders,ngoBudgetAllocation,ngoBudgetUtilization,auditReport,avgMonthlyExpenditure,avgMonthlyOverhead,longTermLoan,fulltimeEmployees,parttimeEmployees,employmentExpenses,fulltimeVolunteers,parttimeVolunteers,volunteerExpenses,consultants,consultantExpenses,occupancyExpenses,fundraisingExpenses
688f74f7-3526-3f02-8ea1-1725b4d37b74,,,,,,,,,,,,,,,,478,,,,,,,,,
07eefe44-8c36-37b0-a5d6-4e6c76ea0f06,FY 2017-18,,,3776029,,,,,,,,,,,,35,,,22.0,,,,,,
bb7445b9-a001-329d-a94b-f652b4aa0c2d,,,,,,,,,,,,,,,,25,,,,,,,,,
2c451e62-8597-3a8d-9645-834a08720210,,,,,,,,,,,,,,,,3,,,,,,,,,
b6b0104f-404c-3682-ac1e-92a385de3882,,,,,,,,,,,,,,,,230,,,,,,,,,
ae706469-ae2e-315e-bb7b-c89a23d17f4f,,,,,,,,,,,,,,,,30,,,147.0,,,,,,
2ccbf916-8237-3bf3-90b2-f139e77f487d,,,,,,,,,,,,,,,,49,,,80.0,,,,,,
facae25d-1720-3f0d-85dd-dc38d2df73ad,,,,,,,,,,,,,,,,14,,,,,,,,,
5aeac1e8-d0ff-3e66-82b4-109af27f85ca,,,,,,,,,,,,,,,,145,,,3.0,,,,,,
c51e6837-3998-3a83-ae08-829cd6fa392a,,,,,,,,,,,,,,,,6,,,2.0,,,,,,
2cb8cdc1-cf42-3b7d-b7f9-bad1bc124adb,,,,,,,,,,,,,,,,75,,,10.0,,,,,,
95bba2dd-c723-350f-a80f-2086e358643d,FY 2019-20,,,,,,,,,,,,,,,9,,,20.0,,,,,,
17f0b037-839f-344b-ae66-c97c3d501a6f,,,,,,,,,,,,,,,,25,,,30.0,,,,,,
c35a2612-78a3-3376-ac0c-32f9fe5b58f1,FY 2019-20,,,10.28865,,,,,,,,,,,,1,,,,,,,,,
017a1546-e48c-3892-9d7b-ff3f5953162d,,,,,,,,,,,,,,,,575,,,10.0,,,,,,
bd9678b2-cded-3bd0-8fee-ba3db0cdf6ef,,,,,,,,,,,,,,,,4,,,226.0,,,,,,
a3a9046f-f10b-320b-b27a-4f394a8c3778,FY 2018-19,,,180670360,,,,,,,,,,,,250,,,5.0,,,,,,
f4e0f209-2f0a-336d-b400-5ec7aeff2bd4,,,,,,,,,,,,,,,,15,,,24.0,,,,,,
b15e4148-9bde-35d6-a2df-6fc957f8fbe3,,,,,,,,,,,,,,,,20,,,100.0,,,,,,
5df50373-7b43-3dcb-abc3-286f6a084866,,,,,,,,,,,,,,,,14,,,6.0,,,,,,
9cafec48-1f64-3219-8cb2-a08afb51ed08,,,,,,,,,,,,,,,,20,,,6.0,,,,,,
5cc52e79-5d91-3b88-b0a7-30e6f9e20d60,,,,,,,,,,,,,,,,123,,,0.0,,,,,,
6ba12a5e-be5b-304b-9305-4d72baaf7c54,,,,,,,,,,,,,,,,0,,,0.0,,,,,,
89dff375-da25-3445-bfd7-386de530eb61,,,,,,,,,,,,,,,,5,,,40.0,,,,,,
d9a83f7e-71bc-3ebd-a5da-206848fb8306,,,,,,,,,,,,,,,,5,,,10.0,,,,,,
c19c1166-5d47-3683-9ff4-8f979395de69,,,,,,,,,,,,,,,,0,,,0.0,,,,,,
efc87f14-d98c-3243-b42c-3b6c7ecaa5b0,,,,,,,,,,,,,,,,80,,,,,,,,,
a2a8763a-37e7-3788-91b0-b38438effd57,,,,,,,,,,,,,,,,4,,,5.0,,,,,,
12bb429a-691e-3cfb-84fd-2338cab9ffd8,FY 2018-19,,,361000,,,,,,,,,,,,3,,,8.0,,,,,,
05fe2b12-b204-3456-830f-277ea2f9305f,,,,,,,,,,,,,,,,43,,,6.0,,,,,,
2426a5eb-96dd-33f8-99a1-7f5d08f2e0f5,,,,,,,,,,,,,,,,1,,,,,,,,,
ac9f2a1c-f649-3549-bbcc-89f3ca6c3c30,,,,,,,,,,,,,,,,16,,,8.0,,,,,,
f8931bf8-1e38-3074-8c1e-e624afd33934,FY 2019-20,,,3467049,,,,,,,,,,,,42,,,5.0,,,,,,
d78cc67d-833a-311e-8eb2-1676c8d98bf7,,,,,,,,,,,,,,,,20,,,2.0,,,,,,
821db6b1-e7a1-30a9-af35-bc1fc68600e1,,,,,,,,,,,,,,,,18,,,2.0,,,,,,
3dcb8ced-253c-395a-a199-4fd885eacb15,,,,,,,,,,,,,,,,1,,,3.0,,,,,,
a46a6dc3-4621-3054-9890-69c61a446de4,,,,,,,,,,,,,,,,240,,,17.0,,,,,,
124ba602-da6b-337b-86ae-2b53eb7ae96b,FY 2018-19,,,,,,,,,,,,,,,60,,,,,,,,,
bb258fd9-3717-3d58-9fb0-51267583dfd4,,,,,,,,,,,,,,,,,,,20.0,,,,,,
b1d4968a-f80f-3b39-b6ae-efc481cb11e1,,,,,,,,,,,,,,,,28,,,16.0,,,,,,
2923c5d0-7c86-3efb-b7d4-e8dfa73d8c2c,,,,,,,,,,,,,,,,2,,,0.0,,,,,,
cb29d9d4-ebc3-342f-ae9c-90adcfe65d13,FY 2018-19,,,,,,,,,,,,,,,12,,,3.0,,,,,,
0f431cf6-f2c2-3e4d-b216-4d4bc4fd7111,,,,,,,,,,,,,,,,5,,,25.0,,,,,,
1dda0f98-ddc8-30bf-97d9-a20b3a7ed030,,,,,,,,,,,,,,,,21,,,27.0,,,,,,
f1a525cf-0164-3e37-8ac7-a4fd66e593f5,,,,,,,,,,,,,,,,10,,,30.0,,,,,,
ca2a44b4-671f-3bcd-8d20-a70f14cd2edd,,,,,,,,,,,,,,,,8,,,5.0,,,,,,
64b61fec-0dac-38b0-b886-1badfca7e6a1,,,,,,,,,,,,,,,,7,,,51.0,,,,,,
bda8d11c-81fd-3aca-bf00-1ec5c400a52a,FY 2018-19,,,2847876,,,,,,,,,,,,6,,,0.0,,,,,,
8d69ce13-5d63-389a-9ff5-aa20f6709098,,,,,,,,,,,,,,,,290,,,12.0,,,,,,
e2d01ce2-8a19-3e85-8767-bf9161bd0edb,,,,,,,,,,,,,,,,200,,,4000.0,,,,,,
ac3cb584-323e-3d6d-8461-ec46d77492fb,,,,,,,,,,,,,,,,5,,,5.0,,,,,,
7322b0d1-c784-3cb7-be33-1ad384ebf126,,,,,,,,,,,,,,,,1,,,,,,,,,
c367eb5e-b9a7-3f2b-8e4c-d23396b8a3f2,,,,,,,,,,,,,,,,13,,,2.0,,,,,,
66e68e04-1805-3b57-a002-33f4e22e432c,,,,,,,,,,,,,,,,17,,,,,,,,,
58bcdb2e-7ecf-36c3-ab37-cec6a74410ea,FY 2018-19,,,1354000,,,,,,,,,,,,4,,,15.0,,,,,,
88bd031a-fddb-387d-803f-bf7d65d5dc66,,,,,,,,,,,,,,,,13,,,0.0,,,,,,
802ce401-9f12-396c-894f-f38a3b05f22e,,,,,,,,,,,,,,,,2,,,1.0,,,,,,
66edd7be-ad0e-3beb-a42c-893b80945208,,,,,,,,,,,,,,,,272,,,150.0,,,,,,
b6c88d50-fafd-371a-9032-d4a437bbbe8f,,,,,,,,,,,,,,,,5,,,4.0,,,,,,
3dfa7b13-044a-3c38-bfd5-757013779873,FY 2016-17,,,,,,,,,,,,,,,20,,,4.0,,,,,,
64f914e8-8a21-35c9-b884-3172f92e976b,,,,,,,,,,,,,,,,7,,,25.0,,,,,,
e73efa93-0911-32ac-a7ab-dd2837ad6e26,,,,,,,,,,,,,,,,103,,,42.0,,,,,,
9e14114f-f789-3af7-9da8-fdcbebb99f37,,,,,,,,,,,,,,,,515,,,2.0,,,,,,
352ce231-2e35-3e4d-b89f-05ef71e17751,,,,,,,,,,,,,,,,12,,,32.0,,,,,,
22306ee3-70ad-37eb-b409-35348aed8480,,,,,,,,,,,,,,,,163,,,9.0,,,,,,
0e63474e-0e44-3080-980d-3f7916c3169a,,,,,,,,,,,,,,,,20,,,3.0,,,,,,
1c0e11c2-9444-3aca-821f-4b7d7d167c28,,,,,,,,,,,,,,,,12,,,15.0,,,,,,
775c1cf1-fadc-3beb-9b7b-5abb89cf1ef6,,,,,,,,,,,,,,,,7,,,8.0,,,,,,
b4ef6341-b884-3dfa-aa2f-78b35bea3866,,,,,,,,,,,,,,,,15,,,25.0,,,,,,
73ce4239-890d-3367-8cd0-8facf77ab6f3,,,,,,,,,,,,,,,,12,,,6.0,,,,,,
c130a017-19e2-3fe4-907b-3726909e57e0,,,,,,,,,,,,,,,,16,,,27.0,,,,,,
09dbcd8a-b581-33c5-905e-fdf7ac33015f,,,,,,,,,,,,,,,,6,,,25.0,,,,,,
bfe2f1c0-e717-38e9-9db0-d20819060d49,,,,,,,,,,,,,,,,15,,,,,,,,,
04583746-80ae-3c36-9aa4-0400038480f3,,,,,,,,,,,,,,,,3,,,6.0,,,,,,
24326dcf-ee20-3d27-8bcc-53d6f589835f,,,,,,,,,,,,,,,,18,,,23.0,,,,,,
36beb581-2b3b-3fd7-b0d1-d05f767bf510,,,,,,,,,,,,,,,,25,,,5.0,,,,,,
74a84872-ad43-3051-99a0-aea1cffc80e2,,,,,,,,,,,,,,,,16,,,3.0,,,,,,
f8c8d42c-4962-3168-91de-02c85949a74f,,,,,,,,,,,,,,,,10,,,1.0,,,,,,
3aaef0bd-3232-31e8-9f28-2fdfa614def3,,,,,,,,,,,,,,,,1,,,10.0,,,,,,
cf333c94-5cc7-3da6-b569-35518bbca2eb,,,,,,,,,,,,,,,,20,,,4.0,,,,,,
12ff46c0-5cfa-3dd1-bfa9-aa84b6df5e0d,FY 2018-19,,,,,,,,,,,,,,,65,,,7.0,,,,,,
1c5da23d-aa4f-32b1-a7a7-b9ec6b9ddd16,,,,,,,,,,,,,,,,610,,,500.0,,,,,,
c3982f66-551b-349d-bbf6-5669997c0bfa,,,,,,,,,,,,,,,,3,,,0.0,,,,,,
8b409323-4e97-3fa0-9654-97d786905129,,,,,,,,,,,,,,,,9,,,0.0,,,,,,
1cec4e19-ab1a-33b3-8c2e-c6b7ab37a984,FY 2018-19,,,37549665,,,,,,,,,,,,105,,,,,,,,,
28b92748-a1cc-3afe-aef5-799ac8410839,,,,,,,,,,,,,,,,32,,,,,,,,,
97c3d3e6-ab31-38c2-8d21-6019473673aa,,,,,,,,,,,,,,,,300,,,10.0,,,,,,
794daacc-1f49-3af7-b319-5cf3a74ae0ee,,,,,,,,,,,,,,,,50,,,10.0,,,,,,
7ec84a55-767e-37db-a217-634ccbe63806,,,,,,,,,,,,,,,,30,,,0.0,,,,,,
c0368312-13d6-341d-a788-5f3f228eb85b,,,,,,,,,,,,,,,,9,,,5.0,,,,,,
0f68643d-e731-3cf1-a670-beae0ba047d4,,,,,,,,,,,,,,,,17,,,3.0,,,,,,
a1aeafeb-e696-31d2-b46d-76a80be455b6,,,,,,,,,,,,,,,,27,,,45.0,,,,,,
fbbf6521-8f8c-3e4d-9b58-71bed6582375,,,,,,,,,,,,,,,,0,,,2.0,,,,,,
6645bec5-e944-34d9-9383-409f02a22648,,,,,,,,,,,,,,,,10,,,50.0,,,,,,
582f99b6-3eaf-3866-b743-e92eea081a3e,,,,,,,,,,,,,,,,45,,,0.0,,,,,,
5a38599d-f335-3d54-a08a-602ce7a8cb71,,,,,,,,,,,,,,,,15,,,2.0,,,,,,
61521b03-b6a1-31c1-9fbf-10807c7b42c7,,,,,,,,,,,,,,,,2,,,10.0,,,,,,
28496482-443c-36c9-a105-3caeffa8a573,,,,,,,,,,,,,,,,2,,,4.0,,,,,,
a38eb834-2dfb-3078-ae96-80c3e8c31f35,,,,,,,,,,,,,,,,4,,,3.0,,,,,,
5bf9bff6-3f8b-3f1b-bca7-5d06c13f6da4,,,,,,,,,,,,,,,,7,,,3.0,,,,,,
ea12ea12-1536-3e4f-8313-c1def33685e4,,,,,,,,,,,,,,,,14,,,15.0,,,,,,
97c4aff7-615f-3257-8c0b-9ef5b63182ca,,,,,,,,,,,,,,,,36,,,1.0,,,,,,
7e14c820-8454-335c-9644-e7a55f74bc9f,,,,,,,,,,,,,,,,123,,,0.0,,,,,,
4cbe5606-5045-3930-8478-694e81178c82,,,,,,,,,,,,,,,,40,,,,,,,,,
6de63493-9257-3b83-bc96-d985138d98e3,,,,,,,,,,,,,,,,10,,,4.0,,,,,,
20083559-dbac-3dcc-8879-df841efeb39d,,,,,,,,,,,,,,,,8,,,6.0,,,,,,
25ec5c2c-1330-38c2-b18e-657a9ace1196,,,,,,,,,,,,,,,,7,,,20.0,,,,,,
bae478d2-d7b8-371b-b6bd-33bf0a45ef63,,,,,,,,,,,,,,,,128,,,12.0,,,,,,
e734fa57-fa71-35a3-a9c0-7e66db6f6a48,,,,,,,,,,,,,,,,14,,,0.0,,,,,,
9c4b3027-76b2-35a3-85dd-e0a5f2659b0f,,,,,,,,,,,,,,,,31,,,15.0,,,,,,
5bce9db2-d374-36e7-a4c7-3a5ca5546553,,,,,,,,,,,,,,,,32,,,41.0,,,,,,
b5ac533f-7643-3866-84d8-24dd0fb62090,,,,,,,,,,,,,,,,24,,,9500.0,,,,,,
e45f6f00-7137-3833-bd61-839c9f03f487,,,,,,,,,,,,,,,,10,,,5.0,,,,,,
0047f5f7-c8a7-3428-8ac2-576c7a8e9b80,,,,,,,,,,,,,,,,14,,,0.0,,,,,,
88216bd9-568d-3721-8ca3-722dfdac2753,,,,,,,,,,,,,,,,1,,,2.0,,,,,,
830d4be5-a944-34f0-95ef-bc106fd5955e,,,,,,,,,,,,,,,,57,,,,,,,,,
e850c6ca-0ed8-3410-a551-d03e9a84ba63,,,,,,,,,,,,,,,,68,,,,,,,,,
d886b44b-3a92-3e9a-b0ac-0904e926c4ed,,,,,,,,,,,,,,,,11,,,7.0,,,,,,
d836427e-86e5-36dd-b1c1-af564e595d42,,,,,,,,,,,,,,,,94,,,0.0,,,,,,
33cc25da-a89f-35ef-be7d-5b8a9ea770dd,,,,,,,,,,,,,,,,44,,,65.0,,,,,,
208c1972-f65a-3ce8-9509-09734ffc15cd,,,,,,,,,,,,,,,,10,,,30.0,,,,,,
7261dfd0-dcb5-38c9-8041-0b425b2ce782,,,,,,,,,,,,,,,,5,,,6.0,,,,,,
a38fa964-eb9f-314a-bf76-20c215767f4d,,,,,,,,,,,,,,,,51,,,2.0,,,,,,
8ccd736c-340a-3d4d-9c12-86a27f633bcb,,,,,,,,,,,,,,,,110,,,,,,,,,
6e1c80b7-05d4-3a90-bd65-8f629da61bf2,,,,,,,,,,,,,,,,1200,,,,,,,,,
390e3071-65c9-3049-b618-7676214ad0d7,,,,,,,,,,,,,,,,10,,,,,,,,,
e29e7cc0-63c2-3c44-a70a-f31b86ad6587,,,,,,,,,,,,,,,,30,,,70.0,,,,,,
3f1c4016-1766-3993-9368-f97feea50884,,,,,,,,,,,,,,,,1,,,3.0,,,,,,
c94e369d-51f9-3290-8c17-60449bd20ff5,,,,,,,,,,,,,,,,3,,,5.0,,,,,,
94ed6003-9998-3e2a-b7f4-186406abe360,,,,,,,,,,,,,,,,26,,,5.0,,,,,,
017e3077-7207-3f1c-8297-56197c2b646f,,,,,,,,,,,,,,,,2,,,0.0,,,,,,
69d2add2-d02e-3ac3-a3ac-0f3ffc5c231f,,,,,,,,,,,,,,,,6,,,54.0,,,,,,
62c9bf49-211e-3d89-9cc8-4e1af8ef64eb,,,,,,,,,,,,,,,,31,,,100.0,,,,,,
7515daad-edf0-35bd-923c-26a6cb77cc18,,,,,,,,,,,,,,,,6,,,8.0,,,,,,
dba1a318-6dae-3900-b400-84c0001efbfc,FY 2018-19,,,,,,,,,,,,,,,21,,,1.0,,,,,,
5e7e9a49-9ddd-3a22-abaa-0413d4bcc1b9,FY 2017-18,,,51871292.35,,,,,,,,,,,,70,,,37.0,,,,,,
9f35fcd2-87b6-3096-8006-8a22b039a6a1,,,,,,,,,,,,,,,,40,,,,,,,,,
c6f79144-b2ff-3199-b210-7c414684bd9b,,,,,,,,,,,,,,,,129,,,874.0,,,,,,
2a6309b8-f2c4-3817-ae44-9a2766d797f8,,,,,,,,,,,,,,,,0,,,7.0,,,,,,
4095f99f-0173-3675-a57a-45e3e818a74e,,,,,,,,,,,,,,,,26,,,40.0,,,,,,
0c0158a1-e084-3b79-9d39-f1520c41c470,FY 2018-19,,,300000,,,,,,,,,,,,22,,,13.0,,,,,,
4c49bc06-1e3e-3b0d-814d-bbe11d3cb058,,,,,,,,,,,,,,,,2,,,2.0,,,,,,
4d429756-d4b6-33e8-b8d6-1d42303e6ecb,FY 2019-20,,,,,,,,,,,,,,,29,,,3.0,,,,,,
2c2b67ac-c850-3f08-bd54-546204ac2ca7,FY 2017-18,,,"25,00,435/-",,,,,,,,,,,,28,,,15.0,,,,,,
e7c21726-3e4e-3f2c-97a6-1202b1b66e23,,,,,,,,,,,,,,,,15,,,1.0,,,,,,
47907908-86c1-3d15-a02c-0209d4709f28,,,,,,,,,,,,,,,,20,,,2.0,,,,,,
a59e1a3d-117d-3b64-a9ab-2eaa257e954f,,,,,,,,,,,,,,,,15,,,4.0,,,,,,
f7656b54-24ab-3d34-b796-875ac4fccb9c,FY 2019-20,,,11.38977,,,,,,,,,,,,5,,,5.0,,,,,,
7829d167-00cf-3702-bc51-a7ed44f271ca,,,,,,,,,,,,,,,,3,,,5.0,,,,,,
ea9669f5-33e6-3004-8f37-dac89f1f0c5a,,,,,,,,,,,,,,,,35,,,0.0,,,,,,
4188f2b1-b445-3c18-bb65-d24d2a2f2ac7,,,,,,,,,,,,,,,,13 Project staff,,,40.0,,,,,,
73f2ae54-6fad-31b3-b002-0ad3166e77cc,,,,,,,,,,,,,,,,4,,,12.0,,,,,,
085e4280-7e3d-35dd-ad5b-d92ccd40e5fc,,,,,,,,,,,,,,,,13,,,1.0,,,,,,
5a8534eb-1db1-390c-a704-4233dfe506b3,,,,,,,,,,,,,,,,2,,,2.0,,,,,,
2125ab9e-ad10-3aa1-8b91-8773e63db33b,,,,,,,,,,,,,,,,1,,,3.0,,,,,,
0189ba37-46b1-3b28-80ab-ead292468546,,,,,,,,,,,,,,,,49,,,2.0,,,,,,
a3d5308c-818e-3c1e-98fe-ad39dd7a0ad5,,,,,,,,,,,,,,,,22,,,600.0,,,,,,
36341a11-e131-3a93-98de-bf31e4ca31c0,,,,,,,,,,,,,,,,2,,,160.0,,,,,,
6a315fc8-843e-3f25-9c89-28cebdf28fa4,,,,,,,,,,,,,,,,2,,,40.0,,,,,,
db9dced4-d89d-3553-a19d-80c33530a8ec,,,,,,,,,,,,,,,,125,,,5.0,,,,,,
567dc611-24ca-3c5d-a456-b7532b719f40,,,,,,,,,,,,,,,,,,,100.0,,,,,,
22c00997-c30e-3f71-8191-139fb5c86f41,FY 2017-18,,,600000,,,,,,,,,,,,20,,,50.0,,,,,,
efaa3990-612a-3bec-85b6-892e37a0be54,,,,,,,,,,,,,,,,46,,,4.0,,,,,,
d2bc9976-dbe8-3c85-98bb-72e30398bb33,,,,,,,,,,,,,,,,10,,,8.0,,,,,,
5440fe1a-7952-3d8b-ab8c-df000a8a4b75,,,,,,,,,,,,,,,,27,,,,,,,,,
8e386a9d-b2b3-30b7-a282-ec1d3fd97013,,,,,,,,,,,,,,,,13,,,6.0,,,,,,
d9507902-3157-38c1-9b9f-d678d98cd286,,,,,,,,,,,,,,,,42,,,,,,,,,
9dd144e9-c919-32b7-8272-ef0df858122e,,,,,,,,,,,,,,,,20,,,25.0,,,,,,
26ac936f-02c5-37d8-ada5-db4e9557d52f,,,,,,,,,,,,,,,,20,,,,,,,,,
327e24d4-4595-34e6-9ca9-ffd32b87484a,,,,,,,,,,,,,,,,4,,,37.0,,,,,,
e0dd572c-0930-33f0-80a2-0d12d0f8c10c,,,,,,,,,,,,,,,,11,,,86.0,,,,,,
741c39bc-1a19-3b21-8c36-957bb9fafaa4,,,,,,,,,,,,,,,,4,,,14.0,,,,,,
919188d0-4472-3777-96ac-d2fd1f166ee8,,,,,,,,,,,,,,,,90,,,,,,,,,
c1b78b47-d182-32fe-b189-786fe2334bd6,,,,,,,,,,,,,,,,25,,,,,,,,,
aeaa2cee-0cf1-3323-a568-c56f616f2b8b,,,,,,,,,,,,,,,,9,,,,,,,,,
4eb1bd84-bc21-3702-9db5-0335d8ff70dc,,,,,,,,,,,,,,,,11,,,,,,,,,
4f9387e8-3a69-3fbd-a5b9-57b21e666e09,,,,,,,,,,,,,,,,300,,,0.0,,,,,,
d1f0e503-f5c5-30f6-853c-958bda594b8f,,,,,,,,,,,,,,,,5,,,8.0,,,,,,
f4c2e09c-8b66-3e00-8d7c-3a31bfc6214d,,,,,,,,,,,,,,,,25,,,8.0,,,,,,
cef3fb8b-74be-33d4-8ca2-fe0ed7485d3e,,,,,,,,,,,,,,,,7,,,100.0,,,,,,
b59c2838-4bb5-3e30-b90b-00d022531ffe,,,,,,,,,,,,,,,,,,,100.0,,,,,,
f271de0c-7ed4-331f-8c73-bd2b5dc8190a,FY 2017-18,,,585118.5,,,,,,,,,,,,4,,,5.0,,,,,,
cfce4de7-5ec0-3fae-8961-66b69d66fa69,,,,,,,,,,,,,,,,52,,,8.0,,,,,,
418b994c-29a3-3f0a-ba0b-da9cd1e688f3,,,,,,,,,,,,,,,,2,,,4.0,,,,,,
7d57bc30-480c-345d-aa6d-d9e678577668,,,,,,,,,,,,,,,,12,,,0.0,,,,,,
83ddb9b6-fd91-3bda-9bc5-3895ec0e3710,,,,,,,,,,,,,,,,17,,,5.0,,,,,,
718e16d7-07f5-3e83-afd1-fd046eeb399a,,,,,,,,,,,,,,,,9,,,4.0,,,,,,
016e54ba-e990-3fc7-9c30-257b0a343fbf,,,,,,,,,,,,,,,,50,,,4.0,,,,,,
7d0c21a2-076c-37c9-9b63-4d7b66bb055b,,,,,,,,,,,,,,,,291,,,770.0,,,,,,
a793d668-a3cc-32f9-93ec-1c66b6168462,,,,,,,,,,,,,,,,9,,,3.0,,,,,,
1a50c35b-fb2d-3261-9855-57a23c9fd3bc,FY 2017-18,,,1960.93,,,,,,,,,,,,827,,,179.0,,,,,,
222ad0a9-2916-380b-8ce1-98a09274d4a6,FY 2017-18,,,1279.22,,,,,,,,,,,,107,,,0.0,,,,,,
17f26538-9c26-3abb-b204-641a49d7282c,FY 2017-18,,,523.71,,,,,,,,,,,,80,,,9.0,,,,,,
504e1c3c-bbad-31e6-b047-d7e1cde322a3,FY 2017-18,,,1098.62,,,,,,,,,,,,173,,,0.0,,,,,,
376ac554-b27d-3af4-9634-3363d365296c,,,,,,,,,,,,,,,,1559,,,0.0,,,,,,
5f5456e3-1fcd-3ea5-9635-08bbbeb2ba82,,,,,,,,,,,,,,,,162,,,,,,,,,
e77a641d-936a-3789-b357-270332ee5451,FY 2017-18,,,195.61,,,,,,,,,,,,54,,,2.0,,,,,,
95ac01c9-cb9e-32ba-8644-ebe6be12f758,,,,,,,,,,,,,,,,75,,,2.0,,,,,,
cb7f16c5-c648-3562-a7a1-7099ee0b2df1,FY 2017-18,,,1810.34,,,,,,,,,,,,256,,,20.0,,,,,,
6a68f69e-369c-3de9-83e6-4df21111c9d8,FY 2017-18,,,4285.12,,,,,,,,,,,,607,,,5.0,,,,,,
30e26b4b-8f62-3266-9838-12a360c092f5,,,,,,,,,,,,,,,,145,,,,,,,,,
ac020211-fe5f-3b13-95e3-c06e149a4c20,FY 2017-18,,,848.7,,,,,,,,,,,,109,,,,,,,,,
678a4626-5508-30cd-be71-ab6ec48abe70,FY 2018-19,,,1344.03,,,,,,,,,,,,542,,,0.0,,,,,,
fb2d2e13-972d-30ad-8206-b605072a1d21,FY 2017-18,,,220.75,,,,,,,,,,,,34,,,0.0,,,,,,
de84f26c-2f7a-3fbb-8dc5-4ecca3174206,FY 2017-18,,,184.12,,,,,,,,,,,,27,,,,,,,,,
6cbdd927-e921-3785-9eb3-8ade807d55d8,FY 2017-18,,,243.33,,,,,,,,,,,,62,,,0.0,,,,,,
23522336-b588-3b4d-bee4-f1f9b48837cd,FY 2017-18,,,670.74,,,,,,,,,,,,120,,,0.0,,,,,,
1c8f9fd8-698d-360d-b1af-8c17f055da03,FY 2017-18,,,301.32,,,,,,,,,,,,55,,,,,,,,,
53b1102e-a4c2-3934-8ceb-21d6c33a337b,,,,,,,,,,,,,,,,116,,,,,,,,,
11694273-0cd6-3512-b53f-97c5238302b7,,,,,,,,,,,,,,,,20,,,5.0,,,,,,
ee4409a4-85a4-3dba-8df5-fd14baaecce4,FY 2017-18,,,438.07,,,,,,,,,,,,66,,,6.0,,,,,,
aaf275cd-1b9a-3569-84f5-bc7672d1ada1,FY 2017-18,,,226.53,,,,,,,,,,,,40,,,0.0,,,,,,
0f85278b-112c-3a63-ac94-1c5b25dc304d,FY 2017-18,,,121.24,,,,,,,,,,,,33,,,4.0,,,,,,
5c8b9e91-201b-3932-b54a-28899297c54e,FY 2017-18,,,723.59,,,,,,,,,,,,86,,,200.0,,,,,,
181441ee-a4b7-35e5-a52d-da6f09bfd2a9,FY 2017-18,,,383.63,,,,,,,,,,,,21,,,20.0,,,,,,
36255a8d-2585-3f34-b4d0-375f3db6c527,FY 2017-18,,,2399.08,,,,,,,,,,,,200,,,300.0,,,,,,
ebf93290-dcc4-362e-b0dd-aba29d5b3bce,FY 2017-18,,,1828.23,,,,,,,,,,,,393,,,1480.0,,,,,,
2360ec52-6793-3b2e-a4d3-f47d357b37b1,FY 2017-18,,,5.55,,,,,,,,,,,,1,,,0.0,,,,,,
1f0cd45c-fb87-3e39-91d4-fe396a882fae,FY 2017-18,,,1324.07,,,,,,,,,,,,121,,,86.0,,,,,,
a96218ce-f84f-33b5-9fcf-3972620a6573,FY 2016-17,,,101.75,,,,,,,,,,,,21,,,10.0,,,,,,
a215e07b-b932-31f4-ae2d-dad48d170f12,FY 2017-18,,,947.77,,,,,,,,,,,,286,,,,,,,,,
304fd043-893a-38db-9d2b-d7505c806456,FY 2017-18,,,75.31,,,,,,,,,,,,19,,,,,,,,,
0c7f0442-9d66-3942-9a7c-f1612e525930,,,,,,,,,,,,,,,,651,,,0.0,,,,,,
22487abf-5dae-3e75-b78e-77269a8efd32,FY 2017-18,,,718.89,,,,,,,,,,,,134,,,453.0,,,,,,
3aa014bb-b8d2-3f3c-b6bd-5835904dac75,FY 2017-18,,,203.79,,,,,,,,,,,,59,,,13.0,,,,,,
d9f7be57-c0f5-32ff-80a5-3376d7bf5d9b,FY 2016-17,,,1440.68,,,,,,,,,,,,1187,,,250.0,,,,,,
ebe7086c-baa2-330e-a820-1e9963e867ae,FY 2017-18,,,838.87,,,,,,,,,,,,415,,,3.0,,,,,,
4dcfe4f5-0324-32bb-83be-09c8c7def3da,FY 2017-18,,,111.39,,,,,,,,,,,,35,,,500.0,,,,,,
2eed8916-a0b2-350c-847e-57c6a6ecf7cd,,,,,,,,,,,,,,,,31,,,1.0,,,,,,
2ec4c371-a0b7-35db-bede-66eefeddfc81,,,,,,,,,,,,,,,,3,,,3.0,,,,,,
e510580f-994b-3282-9ae3-ac4aa06e6600,,,,239.64,,,,,,,,,,,,52,,,40.0,,,,,,
d0e08777-5f6f-387d-84d4-f53ec3114c26,FY 2017-18,,,78.05,,,,,,,,,,,,7,,,416.0,,,,,,
4b6eda14-72ef-3df5-8ab0-5f98350883dd,FY 2017-18,,,187.52,,,,,,,,,,,,23,,,0.0,,,,,,
4cf3bb23-9d0e-362f-90bf-40d794bef2e7,FY 2016-17,,,37.55,,,,,,,,,,,,25,,,20.0,,,,,,
2ce25eea-0e87-3d45-97cb-b1dcf6a2eae0,FY 2017-18,,,1558.54,,,,,,,,,,,,137,,,0.0,,,,,,
09efccfc-c3d2-33a1-b315-203a68da0e26,FY 2017-18,,,1389.17,,,,,,,,,,,,120,,,,,,,,,
